Canterbury,jpg,Front view
ext-01,jpg,Front deck and living room windows
ext-02,jpg,Front deck and living room windows
ext-03,jpg,Left side view
ext-05,jpg,Back view--kitchen below and master bedroom windows above
ext-06,jpg,Back view with carport
ext-08,jpg,Right side end on view
ext-09,jpg,Carport and entry door
ext-10,jpg,Front deck
ext-11,jpg,Rear prow over master bedroom
ext-04,jpg,Rear left side view
