Naramata,jpg,Rear view
1,jpg,Rear left side
2,jpg,Left side view
3,jpg,Front view
4,jpg,Front view
5,jpg,Front view
9,jpg,Rear view from below
10,jpg,Great Room window wall from below
11,jpg,Rear deck and french doors to Master Suite
13,jpg,Left side close-up
14,jpg,Front side with upper Bedroom dormer
15,jpg,Covered front entry porch
