Saginaw,jpg,Front view
ext-01,jpg,Right side view with carport
ext-02,jpg,Rear right side view
ext-03,jpg,Rear view
ext-05,jpg,Left side view
ext-06,jpg,Front porch
ext-07,jpg,Rear covered porch
ext-08,jpg,Left side view
ext-09,jpg,Carport and side entry door
