1,jpg,Front Left Side View
4,jpg,Back Left Side View
9,jpg,Front Main Entry
11,jpg,Left Side Great Room French Doors
101,jpg,Great Room with spiral stair and fireplace
102,jpg,Great Room french doors
103,jpg,Kitchen
106,jpg,Sitting Room
107,jpg,Library / Optional Hallway to Guest Wing
109,jpg,Guest Wing Log Stairway
116,jpg,Upper Floor bridge to Guest Wing
