Westbury,jpg,Lakefront Westbury
ext-00,jpg,Westbury with full daylight basement
halfBsmt,jpg,Westbury with half daylight basement
noBsmt,jpg,Westbury with no daylight basement
ext-01,jpg,Front right view
ext-02,jpg,Rear right view
ext-03,jpg,Entry side view
ext-04,jpg,Entry side view
ext-05,jpg,Left side view
ext-06,jpg,Front prow close-up with deck
ext-08,jpg,Master bedroom area deck
