Winston-1b,jpg,Front view-- garage and house wing
Winston-2,jpg,Front view-- garage and house wing
Winston-3b,jpg,Living room and master bedroom wing
Winston-4,jpg,Front entry porch
Winston-5c,jpg,Front entry porch
