21,jpg,Looking from stairs to dining room
20,jpg,Looking across living room to kitchen and dining room
23,jpg,Looking from kitchen to living room front wall
27,jpg,Looking from dining room into kitchen
30,jpg,Looking from loft to living room below
33,jpg,Master bedroom
24,jpg,Looking from dining room across living room
25,jpg,Looking from dining room across living room
34,jpg,Master bedroom sitting room
31,jpg,Master bedroom windows
