ext-01,jpg,Entry side view
ext-02,jpg,Rear view
ext-03,jpg,Far side view
ext-04,jpg,Front left view
ext-05,jpg,Front view
ext-06,jpg,Entry porch
ext-07,jpg,Front deck and balconies
