2,jpg,Left Side view
3,jpg,Left Side back view
4,jpg,Back view
5,jpg,Back view
8,jpg,Front Right Porch near Dining Room
9,jpg,Front Right Porch near Dining Room
12,jpg,Front Porch birds-eye view
13,jpg,Entry Porch
15,jpg,Left Side Porch
16,jpg,Front Porch off Master Bedroom
