ext_01,jpg,Right Side view
ext_03,jpg,Front view
ext_04,jpg,Front view
ext_06,jpg,Back view with deck
ext_09,jpg,Back view with deck
ext_10,jpg,Covered deck outside of Master Bedroom
ext_12,jpg,Entry portico
