ext-01,jpg,Front view
ext-02,jpg,Right side
ext-03,jpg,Rear view
ext-04,jpg,Left side view
ext-05,jpg,Front left view
ext-06,jpg,Covered entry porch
ext-07,jpg,Upper rear windows
ext-08,jpg,Rear patio outside living and dining areas
ext-09,jpg,Upper deck
