Fairmont,jpg,View from above
1,jpg,Front left view
2,jpg,Left side view
3,jpg,Left side view
4,jpg,Entry porch view
7,jpg,Right side view
8,jpg,Main deck
9,jpg,Side covered deck
10,jpg,Entry porch with master suite balcony above
11,jpg,Master suite balcony
5,jpg,Entry porch view
6,jpg,Right side view
